"AdvertiserID","Week","Adoption","CTR"
220,-2,0,0.10170646527679
221,-2,0,0.151582424357945
222,-2,0,0.12090997890225
223,-2,0,0.124574611448824
224,-2,0,0.127308250442238
225,-2,0,0.154071325266523
226,-2,0,0.129787793600154
227,-2,0,0.0715075009767615
228,-2,0,0.0880533176650586
229,-2,0,0.133688407590569
230,-2,0,0.154399943458357
231,-2,0,0.152000077631616
232,-2,0,0.0777387282658292
233,-2,0,0.112644158163105
234,-2,0,0.0925789468063333
235,-2,0,0.086981775381452
236,-2,0,0.124146729314369
237,-2,0,0.11799511575222
238,-2,0,0.116866249380046
239,-2,0,0.125835623571651
240,-2,0,0.0852458629567594
241,-2,0,0.0908291727793676
242,-2,0,0.0810098056982672
243,-2,0,0.0681028779306207
244,-2,0,0.0915003121497794
245,-2,0,0.0971899078857943
246,-2,0,0.0797344271055295
247,-2,0,0.103518606049798
248,-2,0,0.0566310817653052
249,-2,0,0.104551254782403
250,-2,0,0.0817179756789891
251,-2,0,0.126669690942606
252,-2,0,0.104228896868007
253,-2,0,0.1158473047025
254,-2,0,0.104370445911503
255,-2,0,0.134870079090661
256,-2,0,0.0755837270855683
257,-2,0,0.125631756789516
258,-2,0,0.107636171571663
259,-2,0,0.0855302218135441
260,-2,0,0.021960971692026
261,-2,0,0.0425389723949079
262,-2,0,0.118110177199663
263,-2,0,0.113080517491306
264,-2,0,0.0794622535230842
265,-2,0,0.117960388210405
266,-2,0,0.118079566426943
267,-2,0,0.1002316207412
268,-2,0,0.0901552028349336
269,-2,0,0.130707785495618
270,-2,0,0.0822429780123106
271,-2,0,0.0940516967477356
272,-2,0,0.083521549546568
273,-2,0,0.124954737958001
274,-2,0,0.043489444074904
275,-2,0,0.0886570343711802
276,-2,0,0.0976529385676726
277,-2,0,0.0627547843378434
278,-2,0,0.0987925903300202
279,-2,0,0.096836539709657
280,-2,0,0.0842831750988086
281,-2,0,0.1382671176023
282,-2,0,0.115374679567744
283,-2,0,0.11300303521493
284,-2,0,0.0772927475197972
285,-2,0,0.0970814897350472
286,-2,0,0.0954334944784485
287,-2,0,0.093067235048021
288,-2,0,0.117855641220587
289,-2,0,0.0741005479876441
290,-2,0,0.109367263848876
291,-2,0,0.113927932409946
292,-2,0,0.101498289496701
293,-2,0,0.0817391115609764
294,-2,0,0.0734209542485944
295,-2,0,0.157340945891811
296,-2,0,0.120751566452673
297,-2,0,0.0900955605708855
298,-2,0,0.0880861843436337
299,-2,0,0.0931075198994101
300,-2,0,0.0872150877051517
301,-2,0,0.0864656606871094
302,-2,0,0.0474773154050623
303,-2,0,0.120190010122148
304,-2,0,0.102524710205978
305,-2,0,0.10659989389566
306,-2,0,0.0914396305599435
307,-2,0,0.104565895444466
308,-2,0,0.0688129182769889
309,-2,0,0.122320534059726
310,-2,0,0.111724834110006
311,-2,0,0.00397238109825993
312,-2,0,0.0741898537262974
313,-2,0,0.126176912740392
314,-2,0,0.106860889480051
315,-2,0,0.0823685027678567
316,-2,0,0.0999846301885036
317,-2,0,0.098437890338063
318,-2,0,0.0964130168843929
319,-2,0,0.0981331151041114
320,-2,0,0.10747608449246
321,-2,0,0.0927229011765356
322,-2,0,0.0762203471768475
323,-2,0,0.156029741836332
324,-2,0,0.103668280440801
325,-2,0,0.103647423894188
326,-2,0,0.121966873890575
327,-2,0,0.105171096165451
328,-2,0,0.103842371411791
329,-2,0,0.110209018761324
330,-2,0,0.00809979775173168
331,-2,0,0.107835057760745
332,-2,0,0.09736569473435
333,-2,0,0.111092357504243
334,-2,0,0.0990983680773308
335,-2,0,0.0630474100237585
336,-2,0,0.0621472655832813
337,-2,0,0.0973164094001681
338,-2,0,0.115136914364649
339,-2,0,0.117764064588631
340,-2,0,0.0829424974580578
341,-2,0,0.113499873213397
342,-2,0,0.0455393329133021
343,-2,0,0.0820546337264915
344,-2,0,0.0932280031992069
345,-2,0,0.099344238348884
346,-2,0,0.125472369964415
347,-2,0,0.147390772913247
348,-2,0,0.137416597189343
349,-2,0,0.0887900816523111
350,-2,0,0.0976639739299181
351,-2,0,0.103099313000171
352,-2,0,0.104779540060397
353,-2,0,0.120806519171204
354,-2,0,0.0870312667300354
355,-2,0,0.122742389460769
356,-2,0,0.0864451412868185
357,-2,0,0.0552174784690224
358,-2,0,0.128961557261536
359,-2,0,0.115229169868697
360,-2,0,0.122211003841171
361,-2,0,0.118234130177569
362,-2,0,0.0952770488413312
363,-2,0,0.0467649440197126
364,-2,0,0.111515174498532
365,-2,0,0.0926640127474888
366,-2,0,0.104238926887357
367,-2,0,0.141574381664628
368,-2,0,0.115821916431954
369,-2,0,0.126298987620426
370,-2,0,0.131284963053354
371,-2,0,0.0833482223622141
372,-2,0,0.108951781232139
373,-2,0,0.0751289581110088
374,-2,0,0.0680837326881547
375,-2,0,0.100114358934636
376,-2,0,0.126090685000356
377,-2,0,0.0660452913396467
378,-2,0,0.104643340598699
379,-2,0,0.102122815066988
380,-2,0,0.0917384350212735
381,-2,0,0.128875644224659
382,-2,0,0.136248181602557
383,-2,0,0.0810857599425348
384,-2,0,0.116387242575622
385,-2,0,0.0928614172148451
386,-2,0,0.1407088558069
387,-2,0,0.0793363124290681
388,-2,0,0.0857120386694057
389,-2,0,0.105289936215704
390,-2,0,0.077864955089915
391,-2,0,0.093452153303583
392,-2,0,0.085609719116529
393,-2,0,0.0530518287375351
394,-2,0,0.0995768210904451
395,-2,0,0.122773196780747
396,-2,0,0.0827539265110173
397,-2,0,0.0754490780573184
398,-2,0,0.08621622996573
399,-2,0,0.0943378338213283
400,-2,0,0.0872159477929704
401,-2,0,0.0778275738285814
402,-2,0,0.0603915642085488
403,-2,0,0.0878958237030748
404,-2,0,0.0890526070079748
405,-2,0,0.0931374811642581
406,-2,0,0.101633319173164
407,-2,0,0.0995070710146257
408,-2,0,0.0924578453158508
409,-2,0,0.0931523171858932
410,-2,0,0.0973228008678796
411,-2,0,0.0593743382890985
412,-2,0,0.0984141711408373
413,-2,0,0.110601048570833
414,-2,0,0.122139794761078
415,-2,0,0.0705369445446231
416,-2,0,0.114520657122836
417,-2,0,0.124825206476255
418,-2,0,0.100197825636309
419,-2,0,0.110681150900497
420,-2,0,0.0723053272503705
421,-2,0,0.0724266990994221
422,-2,0,0.114897550120021
423,-2,0,0.0977891702051848
424,-2,0,0.102075437547949
425,-2,0,0.127851287648046
426,-2,0,0.101927155994235
427,-2,0,0.0975827680788812
428,-2,0,0.0968367121133664
429,-2,0,0.109540340782908
430,-2,0,0.0772019453640182
431,-2,0,0.0857114223710482
432,-2,0,0.0617175132561834
433,-2,0,0.103880878164581
434,-2,0,0.118600427095526
435,-2,0,0.0503961390709662
436,-2,0,0.0816148652506297
437,-2,0,0.0828991361127072
438,-2,0,0.121084853132954
439,-2,0,0.100066175950227
440,-2,0,0.137405248404195
441,-2,0,0.08698917502459
442,-2,0,0.122409532359595
443,-2,0,0.0988914477086271
444,-2,0,0.112998151888684
445,-2,0,0.0901702014328925
446,-2,0,0.0741574377172123
447,-2,0,0.14078036348561
448,-2,0,0.113587017921282
449,-2,0,0.12369223813383
450,-2,0,0.102692122604103
451,-2,0,0.076241228389444
452,-2,0,0.097292536975219
453,-2,0,0.0976234113951019
454,-2,0,0.0848379213298698
455,-2,0,0.0972869456836674
456,-2,0,0.0842379926777187
457,-2,0,0.0817948882199874
458,-2,0,0.101415415838386
459,-2,0,0.052968250395311
460,-2,0,0.122950993048499
461,-2,0,0.108851206819443
462,-2,0,0.114240435335811
463,-2,0,0.106386670990196
464,-2,0,0.1177724437014
465,-2,0,0.102947927496408
466,-2,0,0.0871364601752749
467,-2,0,0.0897664126883845
468,-2,0,0.0292776158367659
469,-2,0,0.102105361960912
470,-2,0,0.121215760944616
471,-2,0,0.0935725133223318
472,-2,0,0.126086860633659
473,-2,0,0.0797466128199132
474,-2,0,0.0611938460627744
475,-2,0,0.0998524188978615
476,-2,0,0.104885261728857
477,-2,0,0.0636055895168468
478,-2,0,0.0962002228840787
479,-2,0,0.077051931326776
480,-2,0,0.124410006607886
481,-2,0,0.0904052032892992
482,-2,0,0.0811856707960191
483,-2,0,0.0718602755702256
484,-2,0,0.109470286954802
485,-2,0,0.0785804428681618
486,-2,0,0.108106663942546
487,-2,0,0.139657834357812
488,-2,0,0.0688525836411305
489,-2,0,0.0606464763839686
490,-2,0,0.0585829925694369
491,-2,0,0.0981625640045488
492,-2,0,0.157310212264726
493,-2,0,0.152457578325689
494,-2,0,0.115546557020101
495,-2,0,0.11113245720618
496,-2,0,0.0280218128252381
497,-2,0,0.0873461671984081
498,-2,0,0.106257315358531
499,-2,0,0.114828744798968
500,-2,0,0.110301789166033
501,-2,0,0.135965177746361
502,-2,0,0.119539199247405
503,-2,0,0.103334888326742
504,-2,0,0.0836307719225598
505,-2,0,0.071694553487429
506,-2,0,0.13081160005222
507,-2,0,0.0982922739692164
508,-2,0,0.0940627106112286
509,-2,0,0.111234741251918
510,-2,0,0.142525817247532
511,-2,0,0.079805627558436
512,-2,0,0.134147072109161
513,-2,0,0.106567793510487
514,-2,0,0.10893358966398
515,-2,0,0.0924759170096164
516,-2,0,0.0882949633458467
517,-2,0,0.0995636579134588
518,-2,0,0.0744452863994237
519,-2,0,0.087924737592665
520,-2,0,0.150104890875392
521,-2,0,0.111238721309348
522,-2,0,0.0978748564161418
523,-2,0,0.0700684494899931
524,-2,0,0.0769896932147421
525,-2,0,0.108593380546723
526,-2,0,0.113885074407831
527,-2,0,0.119344558346145
528,-2,0,0.0455738192222319
529,-2,0,0.121516391157858
530,-2,0,0.129358667654331
531,-2,0,0.0617454946583182
532,-2,0,0.108496899126227
533,-2,0,0.0710908783480473
534,-2,0,0.0856554714633319
535,-2,0,0.113571186125018
536,-2,0,0.115876559863971
537,-2,0,0.131297895871029
538,-2,0,0.0779935013397466
539,-2,0,0.097080774339035
540,-2,0,0.1302740391844
541,-2,0,0.0783309705605312
542,-2,0,0.12489054572637
543,-2,0,0.107598007409358
544,-2,0,0.0702472977224265
545,-2,0,0.0876483044351118
546,-2,0,0.085318243774798
547,-2,0,0.0594015381900196
548,-2,0,0.0414807119385151
549,-2,0,0.110660899700855
550,-2,0,0.108830639562187
551,-2,0,0.0954384600745096
552,-2,0,0.0999526748594153
553,-2,0,0.0691491560096107
554,-2,0,0.0945435498361003
555,-2,0,0.0988782026898744
556,-2,0,0.0770815916324412
557,-2,0,0.112273586028756
558,-2,0,0.10244106528001
559,-2,0,0.0990464528401499
560,-2,0,0.0955345391507693
561,-2,0,0.100132473871344
562,-2,0,0.128381404147354
563,-2,0,0.0885419720553463
564,-2,0,0.10479042260793
565,-2,0,0.0510649788253164
566,-2,0,0.0557453019190289
567,-2,0,0.151128132190758
568,-2,0,0.0672664786862836
569,-2,0,0.0805763494659595
570,-2,0,0.117449664491719
571,-2,0,0.0955541108152037
572,-2,0,0.124455508734552
573,-2,0,0.127669133319622
574,-2,0,0.0858323694101645
575,-2,0,0.104083947900701
576,-2,0,0.0624363908862512
577,-2,0,0.109050148829682
578,-2,0,0.0833699618467106
579,-2,0,0.0898046507226112
580,-2,0,0.117351082950587
581,-2,0,0.112236566338465
582,-2,0,0.117509735497107
583,-2,0,0.116466396607414
584,-2,0,0.09858567337568
585,-2,0,0.119489210382873
586,-2,0,0.0728026915381521
587,-2,0,0.0789556299571815
588,-2,0,0.0997462462622426
589,-2,0,0.101455520667584
590,-2,0,0.118326845141579
591,-2,0,0.0686571953571707
592,-2,0,0.103492778096051
593,-2,0,0.0644851636942111
594,-2,0,0.0381503879199631
595,-2,0,0.0491456678754941
596,-2,0,0.0639737478379339
597,-2,0,0.119175807587211
598,-2,0,0.15061226898886
599,-2,0,0.138181051258149
600,-2,0,0.130834189795313
601,-2,0,0.0982923601074219
602,-2,0,0.0979852883059119
603,-2,0,0.0507086187851012
604,-2,0,0.0623954205824188
605,-2,0,0.0540663903197707
606,-2,0,0.0512714494460808
607,-2,0,0.0993029701150979
608,-2,0,0.125066440604126
609,-2,0,0.140701874467754
610,-2,0,0.0670084860246101
611,-2,0,0.0956055110316201
612,-2,0,0.081611699644468
613,-2,0,0.0643615317835847
614,-2,0,0.0930438125586207
615,-2,0,0.0982118058888641
616,-2,0,0.123351968558754
617,-2,0,0.0836050045772722
618,-2,0,0.111662562892912
619,-2,0,0.100614867412417
620,-2,0,0.102890482704516
621,-2,0,0.0622450080422442
622,-2,0,0.0834364525800452
623,-2,0,0.114824014484822
624,-2,0,0.0474795048274205
625,-2,0,0.0873427477596533
626,-2,0,0.100970253851069
627,-2,0,0.11579596402201
628,-2,0,0.0954591995370126
629,-2,0,0.0615445393030163
630,-2,0,0.0991062726194876
631,-2,0,0.184061697120423
632,-2,0,0.137511622196258
633,-2,0,0.0874324797979258
634,-2,0,0.130333163538239
635,-2,0,0.130088237431679
636,-2,0,0.088205899434198
637,-2,0,0.0385757602383942
638,-2,0,0.114202652970963
639,-2,0,0.0925740512086486
640,-2,0,0.121382316245126
641,-2,0,0.0682495024972207
642,-2,0,0.0811239356555389
643,-2,0,0.0948858512718719
644,-2,0,0.123627618142053
645,-2,0,0.0930425938116452
646,-2,0,0.140191168551585
647,-2,0,0.0661330108162822
648,-2,0,0.0778437541461722
649,-2,0,0.0644137649614076
650,-2,0,0.136203515121095
651,-2,0,0.108274536884721
652,-2,0,0.171406053407805
653,-2,0,0.0661112433160146
654,-2,0,0.0467838382567754
655,-2,0,0.0848652237568235
656,-2,0,0.102144039991873
657,-2,0,0.0761381782715684
658,-2,0,0.0999136893444897
659,-2,0,0.0821978957783363
660,-2,0,0.119874723670521
661,-2,0,0.0768033209178133
662,-2,0,0.0946117002042594
663,-2,0,0.118226758362945
664,-2,0,0.105438253442299
665,-2,0,0.0863068882854685
666,-2,0,0.102929090617992
667,-2,0,0.101340634482433
668,-2,0,0.0830245959224605
669,-2,0,0.0814082592063317
670,-2,0,0.0938183545351721
671,-2,0,0.118877406554058
672,-2,0,0.077245162788433
673,-2,0,0.0953168252926487
674,-2,0,0.130584506483814
675,-2,0,0.111416407089453
676,-2,0,0.106826434308267
677,-2,0,0.13877468181844
678,-2,0,0.0757624869586958
679,-2,0,0.0707779288233057
680,-2,0,0.103112029843198
681,-2,0,0.0646859492225195
682,-2,0,0.0947801868466584
683,-2,0,0.0735563088754538
684,-2,0,0.0907316268670432
685,-2,0,0.0666594384970129
686,-2,0,0.133232518268151
687,-2,0,0.10459128542242
688,-2,0,0.154455284658844
689,-2,0,0.10593867344001
690,-2,0,0.099870870595023
691,-2,0,0.0764840045286669
692,-2,0,0.13324706565408
693,-2,0,0.0649896626257254
694,-2,0,0.143054693288772
695,-2,0,0.0725665657575332
696,-2,0,0.122595082854789
697,-2,0,0.093064549214239
698,-2,0,0.082436093579413
699,-2,0,0.0850717917616746
700,-2,0,0.0433454303906728
701,-2,0,0.105606846746373
702,-2,0,0.0714284531941786
703,-2,0,0.10004821248354
704,-2,0,0.0954552366842474
705,-2,0,0.109168494539897
706,-2,0,0.135622144996386
707,-2,0,0.10508221678976
708,-2,0,0.120788567048176
709,-2,0,0.0999974704478566
710,-2,0,0.0867512071337176
711,-2,0,0.138326653944581
712,-2,0,0.0683780299648157
713,-2,0,0.128006234432095
714,-2,0,0.108438154615841
715,-2,0,0.0442002524864325
716,-2,0,0.113371332007642
717,-2,0,0.0899277827732365
718,-2,0,0.096015468795733
719,-2,0,0.0902162668771484
720,-2,0,0.114664836742393
721,-2,0,0.0645800034097809
722,-2,0,0.0927612838103913
723,-2,0,0.0969645029060464
724,-2,0,0.115708002633249
725,-2,0,0.0807232489575862
726,-2,0,0.122463137738196
727,-2,0,0.115405929918586
728,-2,0,0.127395855496834
729,-2,0,0.093486362421385
730,-2,0,0.113746724078267
731,-2,0,0.0987306589956247
732,-2,0,0.106914619516193
733,-2,0,0.112650513240324
734,-2,0,0.117802599821169
735,-2,0,0.0820414727450172
736,-2,0,0.129249040774984
737,-2,0,0.109437280603262
738,-2,0,0.0648728854366296
739,-2,0,0.0951737288719851
740,-2,0,0.130190298422163
741,-2,0,0.130233650290427
742,-2,0,0.0733461968899557
743,-2,0,0.114526949824504
744,-2,0,0.12221923806566
745,-2,0,0.0739327598770419
746,-2,0,0.0782948978745566
747,-2,0,0.115787939168503
748,-2,0,0.109917987178373
749,-2,0,0.110170000306904
750,-2,0,0.0625112890710573
751,-2,0,0.101030012394318
752,-2,0,0.107831595759386
753,-2,0,0.0880785455211549
754,-2,0,0.111725983495474
755,-2,0,0.050730494674028
756,-2,0,0.104908105297717
757,-2,0,0.150418047216379
758,-2,0,0.106276529451515
759,-2,0,0.0823229237165408
760,-2,0,0.10735355104223
761,-2,0,0.064495662212602
762,-2,0,0.073600680448016
763,-2,0,0.117250683660373
764,-2,0,0.100900262325227
765,-2,0,0.111074051055293
766,-2,0,0.140864854899591
767,-2,0,0.0935054996435769
768,-2,0,0.0734273448611605
769,-2,0,0.102523543130835
770,-2,0,0.116417950045467
771,-2,0,0.0777947170402415
772,-2,0,0.112050872864727
773,-2,0,0.0930157889200126
774,-2,0,0.0892532755674195
775,-2,0,0.119820843478257
776,-2,0,0.108619357300899
777,-2,0,0.115106649899719
778,-2,0,0.0569532152641501
779,-2,0,0.116529411616783
780,-2,0,0.110216055391628
781,-2,0,0.109804017594823
782,-2,0,0.089301237361484
783,-2,0,0.130451955329501
784,-2,0,0.112130115804748
785,-2,0,0.0963828472166249
786,-2,0,0.143101055683767
787,-2,0,0.0885883998305808
788,-2,0,0.0713020277578164
789,-2,0,0.115798246777301
790,-2,0,0.115149820951471
791,-2,0,0.100062485619933
792,-2,0,0.0797986313876054
793,-2,0,0.117436895182935
794,-2,0,0.0575847341582301
795,-2,0,0.110636011452924
796,-2,0,0.0700981923778146
797,-2,0,0.138487419041099
798,-2,0,0.160308822624085
799,-2,0,0.0854675385057186
800,-2,0,0.0907942219624719
801,-2,0,0.100571599296621
802,-2,0,0.0960962178531985
803,-2,0,0.0954919493474751
804,-2,0,0.102411835027056
805,-2,0,0.108013987386771
806,-2,0,0.0751969169368073
807,-2,0,0.0974304041704367
808,-2,0,0.113859051903729
809,-2,0,0.0875260685850471
810,-2,0,0.112457497328136
811,-2,0,0.0702119774797162
812,-2,0,0.14224172590839
813,-2,0,0.101133287964852
814,-2,0,0.101582928536563
815,-2,0,0.150195703663695
816,-2,0,0.0924269397362292
817,-2,0,0.106750998516081
818,-2,0,0.0923178178536314
819,-2,0,0.0801788621063935
820,-2,0,0.104871832997477
821,-2,0,0.0777442474525992
822,-2,0,0.103511407299564
823,-2,0,0.111053942813319
824,-2,0,0.130624520089941
825,-2,0,0.120303127289634
826,-2,0,0.104387610314714
827,-2,0,0.113095628323513
828,-2,0,0.0850731743026196
829,-2,0,0.126630908141328
830,-2,0,0.0573148771312962
831,-2,0,0.0625595246197127
832,-2,0,0.0634924738071466
833,-2,0,0.11471220059829
834,-2,0,0.167776847499703
835,-2,0,0.0838606533636801
836,-2,0,0.0787343581915638
837,-2,0,0.101001054000463
838,-2,0,0.111784024135606
839,-2,0,0.103734666647463
840,-2,0,0.103935105160608
841,-2,0,0.0818017378264601
842,-2,0,0.0701858250855964
843,-2,0,0.12455849607802
844,-2,0,0.145235370601623
845,-2,0,0.162268405429464
846,-2,0,0.102994277472834
847,-2,0,0.132004135278369
848,-2,0,0.0990935515994024
849,-2,0,0.0885778717669632
850,-2,0,0.0493121444293207
851,-2,0,0.140911090847757
852,-2,0,0.119012150217907
853,-2,0,0.0781412402546023
854,-2,0,0.109555062016641
855,-2,0,0.111586607855301
856,-2,0,0.116763114571295
857,-2,0,0.0737486082060607
858,-2,0,0.107907186333394
859,-2,0,0.0871707602266134
860,-2,0,0.137552162953771
861,-2,0,0.112977353433605
862,-2,0,0.0834016428951673
863,-2,0,0.0754505203386164
864,-2,0,0.102358034515954
865,-2,0,0.0861362322205036
866,-2,0,0.0775141517823204
867,-2,0,0.124391110296356
868,-2,0,0.0389092615825271
869,-2,0,0.12338481655056
870,-2,0,0.136957344531508
871,-2,0,0.0810287163708749
872,-2,0,0.0889237612137876
873,-2,0,0.104798739167587
874,-2,0,0.0820124459777152
875,-2,0,0.107768356899796
876,-2,0,0.131805187608375
877,-2,0,0.133166048689884
878,-2,0,0.0944133595762056
879,-2,0,0.132717648589387
880,-2,0,0.081308252124915
881,-2,0,0.0744098244076939
882,-2,0,0.0423468480021532
883,-2,0,0.122931463235824
884,-2,0,0.10887132235382
885,-2,0,0.0795215150326793
886,-2,0,0.102036268834356
887,-2,0,0.112329210299647
888,-2,0,0.111701331071846
889,-2,0,0.148721118017648
890,-2,0,0.0818997042850979
891,-2,0,0.0740993511674105
892,-2,0,0.0772423934252721
893,-2,0,0.11743377803008
894,-2,0,0.0908620924723551
895,-2,0,0.107303835966606
896,-2,0,0.134332014886547
897,-2,0,0.138139373798127
898,-2,0,0.0991661507628226
899,-2,0,0.0668487913918871
900,-2,0,0.0734561143244141
901,-2,0,0.0976107791366063
902,-2,0,0.086463959619977
903,-2,0,0.0555791541565788
